SECCION_ID,CARRETERA,YEAR,n_accidents,n_fatal_30d,n_serious_30d,n_victims_30d,ASI_pct
A-2_18,A-2,2019,12,0,0,24,0.0
A-2_18,A-2,2020,5,0,0,5,0.0
A-2_18,A-2,2021,11,0,0,19,0.0
A-2_18,A-2,2022,10,0,0,21,0.0
A-2_18,A-2,2023,8,0,1,10,10.0
A-2_18,A-2,2024,7,0,1,10,10.0
A-2_19,A-2,2016,10,0,0,16,0.0
A-2_19,A-2,2017,8,0,0,9,0.0
A-2_19,A-2,2018,11,0,0,16,0.0
A-2_19,A-2,2019,9,0,0,17,0.0
A-2_19,A-2,2020,2,0,0,2,0.0
A-2_19,A-2,2021,9,0,0,13,0.0
A-2_19,A-2,2022,9,0,0,16,0.0
A-2_19,A-2,2023,4,0,0,6,0.0
A-2_19,A-2,2024,3,0,0,6,0.0
A-2_20,A-2,2016,19,0,1,31,3.2258
A-2_20,A-2,2017,16,0,0,31,0.0
A-2_20,A-2,2018,19,1,0,25,4.0
A-2_20,A-2,2019,12,0,2,17,11.7647
A-2_20,A-2,2020,7,0,0,7,0.0
A-2_20,A-2,2021,6,1,1,10,20.0
A-2_20,A-2,2022,17,1,0,27,3.7037
A-2_20,A-2,2023,14,0,0,28,0.0
A-2_20,A-2,2024,3,0,0,4,0.0
A-2_21,A-2,2016,3,0,0,4,0.0
A-2_21,A-2,2017,9,0,1,14,7.1429
A-2_21,A-2,2018,7,0,0,11,0.0
A-2_21,A-2,2019,3,0,0,6,0.0
A-2_21,A-2,2020,3,0,0,5,0.0
A-2_21,A-2,2021,7,0,0,10,0.0
A-2_21,A-2,2022,9,1,0,15,6.6667
A-2_21,A-2,2023,10,0,0,24,0.0
A-2_21,A-2,2024,4,0,0,17,0.0
A-2_22,A-2,2016,10,2,0,15,13.3333
A-2_22,A-2,2017,5,0,0,5,0.0
A-2_22,A-2,2018,7,0,0,10,0.0
A-2_22,A-2,2019,4,0,0,8,0.0
A-2_22,A-2,2020,5,0,0,8,0.0
A-2_22,A-2,2021,3,0,0,5,0.0
A-2_22,A-2,2022,8,0,0,11,0.0
A-2_22,A-2,2023,10,0,0,14,0.0
A-2_22,A-2,2024,3,1,0,4,25.0
A-2_23,A-2,2016,1,0,0,1,0.0
A-2_23,A-2,2017,2,0,0,2,0.0
A-2_23,A-2,2018,1,0,0,3,0.0
A-2_23,A-2,2019,6,0,0,11,0.0
A-2_23,A-2,2020,4,0,0,4,0.0
A-2_23,A-2,2021,5,0,0,13,0.0
A-2_23,A-2,2022,5,0,0,7,0.0
A-2_23,A-2,2023,4,0,0,5,0.0
A-2_23,A-2,2024,2,0,0,3,0.0
A-2_24,A-2,2016,2,0,1,2,50.0
A-2_24,A-2,2017,5,0,0,7,0.0
A-2_24,A-2,2018,5,0,1,7,14.2857
A-2_24,A-2,2019,1,0,0,1,0.0
A-2_24,A-2,2020,4,0,0,5,0.0
A-2_24,A-2,2021,11,0,0,22,0.0
A-2_24,A-2,2022,9,0,0,14,0.0
A-2_24,A-2,2023,7,0,0,15,0.0
A-2_24,A-2,2024,5,0,1,5,20.0
A-2_25,A-2,2016,2,1,0,2,50.0
A-2_25,A-2,2017,5,0,0,5,0.0
A-2_25,A-2,2018,4,0,1,8,12.5
A-2_25,A-2,2019,4,0,0,8,0.0
A-2_25,A-2,2020,2,0,0,2,0.0
A-2_25,A-2,2021,2,0,0,4,0.0
A-2_25,A-2,2022,6,0,0,9,0.0
A-2_25,A-2,2023,4,1,0,5,20.0
A-2_25,A-2,2024,4,0,0,6,0.0
A-2_26,A-2,2016,5,0,0,8,0.0
A-2_26,A-2,2017,4,0,0,7,0.0
A-2_26,A-2,2018,1,0,0,1,0.0
A-2_26,A-2,2019,3,0,0,3,0.0
A-2_26,A-2,2020,6,0,1,7,14.2857
A-2_26,A-2,2021,7,2,0,10,20.0
A-2_26,A-2,2022,6,1,0,9,11.1111
A-2_26,A-2,2023,9,1,0,13,7.6923
A-2_26,A-2,2024,7,0,1,9,11.1111
A-2_27,A-2,2016,3,0,0,3,0.0
A-2_27,A-2,2017,2,0,0,3,0.0
A-2_27,A-2,2018,8,0,1,13,7.6923
A-2_27,A-2,2019,3,0,1,7,14.2857
A-2_27,A-2,2020,5,0,2,8,25.0
A-2_27,A-2,2021,3,0,0,4,0.0
A-2_27,A-2,2022,6,0,0,12,0.0
A-2_27,A-2,2023,4,0,0,7,0.0
A-2_27,A-2,2024,1,0,0,1,0.0
A-2_28,A-2,2016,5,1,0,7,14.2857
A-2_28,A-2,2017,5,0,0,6,0.0
A-2_28,A-2,2018,9,0,0,13,0.0
A-2_28,A-2,2019,6,1,0,8,12.5
A-2_28,A-2,2021,7,0,2,9,22.2222
A-2_28,A-2,2022,9,0,0,13,0.0
A-2_28,A-2,2023,11,0,0,17,0.0
A-2_28,A-2,2024,5,0,0,6,0.0
A-2_29,A-2,2016,4,0,0,5,0.0
A-2_29,A-2,2018,1,0,0,1,0.0
A-2_29,A-2,2019,4,0,0,10,0.0
A-2_29,A-2,2020,3,0,0,3,0.0
A-2_29,A-2,2021,5,0,0,7,0.0
A-2_29,A-2,2022,7,0,0,12,0.0
A-2_29,A-2,2023,4,0,0,7,0.0
A-2_29,A-2,2024,3,0,1,3,33.3333
A-2_3,A-2,2016,1,0,0,1,0.0
A-2_30,A-2,2016,8,0,0,13,0.0
A-2_30,A-2,2017,2,0,0,4,0.0
A-2_30,A-2,2018,4,0,0,5,0.0
A-2_30,A-2,2019,2,0,0,3,0.0
A-2_30,A-2,2020,1,0,0,2,0.0
A-2_30,A-2,2021,2,0,0,2,0.0
A-2_30,A-2,2022,8,0,1,26,3.8462
A-2_30,A-2,2023,5,0,0,12,0.0
A-2_30,A-2,2024,1,0,0,2,0.0
A-2_31,A-2,2016,7,0,0,13,0.0
A-2_31,A-2,2017,2,0,0,2,0.0
A-2_31,A-2,2018,3,0,0,4,0.0
A-2_31,A-2,2019,3,0,0,5,0.0
A-2_31,A-2,2020,3,0,0,4,0.0
A-2_31,A-2,2021,1,0,0,1,0.0
A-2_31,A-2,2022,7,0,0,15,0.0
A-2_31,A-2,2023,6,0,0,8,0.0
A-2_31,A-2,2024,3,0,0,6,0.0
A-2_32,A-2,2016,8,0,0,8,0.0
A-2_32,A-2,2017,4,0,0,4,0.0
A-2_32,A-2,2018,7,0,0,10,0.0
A-2_32,A-2,2019,4,2,0,6,33.3333
A-2_32,A-2,2020,4,0,1,6,16.6667
A-2_32,A-2,2021,1,0,0,1,0.0
A-2_32,A-2,2022,6,0,0,9,0.0
A-2_32,A-2,2023,1,0,0,2,0.0
A-2_32,A-2,2024,3,0,0,9,0.0
A-2_33,A-2,2016,2,0,1,4,25.0
A-2_33,A-2,2017,1,0,0,1,0.0
A-2_33,A-2,2018,4,0,1,8,12.5
A-2_33,A-2,2019,9,0,0,10,0.0
A-2_33,A-2,2020,7,0,0,9,0.0
A-2_33,A-2,2021,5,0,0,6,0.0
A-2_33,A-2,2022,4,0,1,4,25.0
A-2_33,A-2,2023,3,0,0,4,0.0
A-2_33,A-2,2024,5,0,1,8,12.5
A-2_34,A-2,2017,6,0,0,8,0.0
A-2_34,A-2,2018,6,0,1,6,16.6667
A-2_34,A-2,2019,1,0,0,1,0.0
A-2_34,A-2,2020,2,0,1,3,33.3333
A-2_34,A-2,2021,1,0,0,4,0.0
A-2_34,A-2,2022,3,0,0,3,0.0
A-2_34,A-2,2023,1,0,0,1,0.0
A-2_34,A-2,2024,2,0,1,4,25.0
A-2_35,A-2,2016,2,0,0,3,0.0
A-2_35,A-2,2017,3,0,0,3,0.0
A-2_35,A-2,2018,4,0,0,4,0.0
A-2_35,A-2,2019,2,0,0,2,0.0
A-2_35,A-2,2020,3,0,0,7,0.0
A-2_35,A-2,2022,5,0,0,9,0.0
A-2_35,A-2,2023,1,0,0,1,0.0
A-2_35,A-2,2024,3,0,0,6,0.0
A-2_36,A-2,2017,5,0,0,7,0.0
A-2_36,A-2,2018,2,0,1,3,33.3333
A-2_36,A-2,2019,1,0,0,1,0.0
A-2_36,A-2,2020,4,0,0,4,0.0
A-2_36,A-2,2022,3,0,0,5,0.0
A-2_36,A-2,2023,2,0,0,3,0.0
A-2_36,A-2,2024,1,0,0,1,0.0
A-2_37,A-2,2016,4,0,1,6,16.6667
A-2_37,A-2,2017,3,0,0,11,0.0
A-2_37,A-2,2018,1,0,0,2,0.0
A-2_37,A-2,2019,4,0,0,8,0.0
A-2_37,A-2,2020,1,0,0,1,0.0
A-2_37,A-2,2021,5,0,0,8,0.0
A-2_37,A-2,2022,5,0,0,8,0.0
A-2_37,A-2,2023,1,0,0,1,0.0
A-2_38,A-2,2016,5,0,0,6,0.0
A-2_38,A-2,2017,3,0,1,7,14.2857
A-2_38,A-2,2018,1,0,0,1,0.0
A-2_38,A-2,2019,6,0,0,10,0.0
A-2_38,A-2,2020,1,0,0,1,0.0
A-2_38,A-2,2021,2,0,0,5,0.0
A-2_38,A-2,2022,5,0,0,5,0.0
A-2_38,A-2,2023,6,1,0,7,14.2857
A-2_38,A-2,2024,5,0,0,6,0.0
A-2_39,A-2,2019,1,0,0,1,0.0
A-2_5,A-2,2016,4,0,0,4,0.0
A-2_5,A-2,2017,2,0,0,2,0.0
A-2_5,A-2,2018,2,0,0,2,0.0
A-2_5,A-2,2019,3,0,0,3,0.0
A-2_5,A-2,2023,2,0,0,2,0.0
A-2_5,A-2,2024,1,0,0,1,0.0
A-2_6,A-2,2016,5,0,1,6,16.6667
A-2_6,A-2,2017,1,0,0,1,0.0
A-2_6,A-2,2018,4,0,0,5,0.0
A-2_6,A-2,2019,3,0,1,3,33.3333
A-2_6,A-2,2020,2,0,0,2,0.0
A-2_6,A-2,2021,1,0,0,1,0.0
A-2_6,A-2,2022,3,0,0,5,0.0
A-2_6,A-2,2023,3,0,0,3,0.0
A-2_6,A-2,2024,2,0,0,2,0.0
A-2_7,A-2,2016,3,0,0,3,0.0
A-2_7,A-2,2017,4,0,0,6,0.0
A-2_7,A-2,2018,5,0,0,8,0.0
A-2_7,A-2,2019,5,0,0,5,0.0
A-2_7,A-2,2020,2,0,0,4,0.0
A-2_7,A-2,2021,2,0,0,3,0.0
A-2_7,A-2,2022,2,0,0,6,0.0
A-2_7,A-2,2023,4,0,0,5,0.0
A-2_7,A-2,2024,1,0,0,1,0.0
A-2_8,A-2,2016,5,0,0,8,0.0
A-2_8,A-2,2017,3,0,0,3,0.0
A-2_8,A-2,2018,5,0,1,6,16.6667
A-2_8,A-2,2019,4,0,0,4,0.0
A-2_8,A-2,2021,3,0,0,3,0.0
A-2_8,A-2,2022,5,0,1,10,10.0
A-2_8,A-2,2023,2,0,0,2,0.0
A-2_8,A-2,2024,1,0,0,2,0.0
A-2_9,A-2,2016,5,0,0,5,0.0
A-2_9,A-2,2017,5,0,1,8,12.5
A-2_9,A-2,2018,8,0,1,14,7.1429
A-2_9,A-2,2019,6,0,0,6,0.0
A-2_9,A-2,2020,1,0,0,2,0.0
A-2_9,A-2,2021,4,0,0,6,0.0
A-2_9,A-2,2022,6,0,0,7,0.0
A-2_9,A-2,2023,4,0,2,4,50.0
A-2_9,A-2,2024,3,0,0,4,0.0
A-3_10,A-3,2016,2,0,0,2,0.0
A-3_10,A-3,2017,10,0,1,10,10.0
A-3_10,A-3,2018,9,1,0,13,7.6923
A-3_10,A-3,2019,5,0,0,5,0.0
A-3_10,A-3,2020,3,0,1,3,33.3333
A-3_10,A-3,2021,2,0,0,3,0.0
A-3_10,A-3,2022,2,0,0,5,0.0
A-3_10,A-3,2023,3,0,0,3,0.0
A-3_10,A-3,2024,4,0,0,4,0.0
A-3_11,A-3,2016,2,1,0,2,50.0
A-3_11,A-3,2017,1,0,0,1,0.0
A-3_11,A-3,2018,3,0,0,5,0.0
A-3_11,A-3,2019,5,1,2,9,33.3333
A-3_11,A-3,2020,3,0,0,3,0.0
A-3_11,A-3,2021,1,0,0,1,0.0
A-3_11,A-3,2022,5,2,2,5,80.0
A-3_11,A-3,2023,5,0,0,6,0.0
A-3_11,A-3,2024,5,0,1,6,16.6667
A-3_12,A-3,2016,6,0,1,10,10.0
A-3_12,A-3,2017,6,1,0,7,14.2857
A-3_12,A-3,2018,11,0,0,16,0.0
A-3_12,A-3,2019,10,0,0,14,0.0
A-3_12,A-3,2020,7,0,2,11,18.1818
A-3_12,A-3,2021,1,0,0,1,0.0
A-3_12,A-3,2022,6,0,0,7,0.0
A-3_12,A-3,2023,6,0,0,8,0.0
A-3_12,A-3,2024,5,1,0,10,10.0
A-3_13,A-3,2016,8,1,1,13,15.3846
A-3_13,A-3,2017,1,0,0,1,0.0
A-3_13,A-3,2018,4,0,0,5,0.0
A-3_13,A-3,2019,2,0,1,2,50.0
A-3_13,A-3,2020,6,1,0,7,14.2857
A-3_13,A-3,2021,3,0,0,5,0.0
A-3_13,A-3,2022,2,0,0,2,0.0
A-3_13,A-3,2023,3,1,0,3,33.3333
A-3_13,A-3,2024,3,0,0,3,0.0
A-3_14,A-3,2016,6,0,0,7,0.0
A-3_14,A-3,2017,10,0,1,17,5.8824
A-3_14,A-3,2018,4,0,0,4,0.0
A-3_14,A-3,2019,7,0,0,7,0.0
A-3_14,A-3,2020,5,0,2,6,33.3333
A-3_14,A-3,2021,5,0,0,9,0.0
A-3_14,A-3,2022,3,0,0,6,0.0
A-3_14,A-3,2023,6,1,0,7,14.2857
A-3_14,A-3,2024,5,0,1,5,20.0
A-3_15,A-3,2016,13,0,0,14,0.0
A-3_15,A-3,2017,9,0,0,13,0.0
A-3_15,A-3,2018,5,0,1,6,16.6667
A-3_15,A-3,2019,7,0,1,16,6.25
A-3_15,A-3,2020,9,0,0,13,0.0
A-3_15,A-3,2021,4,0,1,9,11.1111
A-3_15,A-3,2022,10,0,0,11,0.0
A-3_15,A-3,2023,16,0,0,27,0.0
A-3_15,A-3,2024,9,0,0,23,0.0
A-3_16,A-3,2016,8,0,0,11,0.0
A-3_16,A-3,2017,7,0,0,12,0.0
A-3_16,A-3,2018,11,0,0,20,0.0
A-3_16,A-3,2019,3,0,0,7,0.0
A-3_16,A-3,2020,1,0,0,5,0.0
A-3_16,A-3,2021,4,0,0,5,0.0
A-3_16,A-3,2022,8,0,0,13,0.0
A-3_16,A-3,2023,5,0,0,5,0.0
A-3_16,A-3,2024,4,0,0,5,0.0
A-3_17,A-3,2016,12,0,0,25,0.0
A-3_17,A-3,2017,11,0,0,13,0.0
A-3_17,A-3,2018,18,1,0,23,4.3478
A-3_17,A-3,2019,4,0,0,4,0.0
A-3_17,A-3,2020,6,0,0,7,0.0
A-3_17,A-3,2021,8,0,0,10,0.0
A-3_17,A-3,2022,7,0,0,9,0.0
A-3_17,A-3,2023,3,0,0,4,0.0
A-3_17,A-3,2024,6,0,0,7,0.0
A-3_18,A-3,2016,4,0,0,5,0.0
A-3_18,A-3,2017,11,0,0,17,0.0
A-3_18,A-3,2018,1,0,0,5,0.0
A-3_18,A-3,2019,5,0,0,6,0.0
A-3_18,A-3,2021,2,0,0,2,0.0
A-3_18,A-3,2022,3,0,0,7,0.0
A-3_18,A-3,2023,1,0,0,1,0.0
A-3_18,A-3,2024,6,3,3,13,46.1538
A-3_19,A-3,2016,4,0,1,5,20.0
A-3_19,A-3,2017,7,0,0,11,0.0
A-3_19,A-3,2018,4,0,0,7,0.0
A-3_19,A-3,2019,6,0,0,7,0.0
A-3_19,A-3,2020,2,0,0,3,0.0
A-3_19,A-3,2021,4,0,0,11,0.0
A-3_19,A-3,2022,2,0,0,2,0.0
A-3_19,A-3,2023,1,0,0,1,0.0
A-3_19,A-3,2024,4,0,2,8,25.0
A-3_20,A-3,2016,1,0,0,1,0.0
A-3_20,A-3,2017,3,0,0,4,0.0
A-3_20,A-3,2018,4,0,0,11,0.0
A-3_20,A-3,2019,3,0,0,5,0.0
A-3_20,A-3,2021,3,0,0,3,0.0
A-3_20,A-3,2023,8,0,0,11,0.0
A-3_20,A-3,2024,6,0,0,10,0.0
A-3_21,A-3,2016,7,0,0,16,0.0
A-3_21,A-3,2017,8,0,0,15,0.0
A-3_21,A-3,2018,7,0,0,12,0.0
A-3_21,A-3,2019,5,0,0,11,0.0
A-3_21,A-3,2020,2,0,0,2,0.0
A-3_21,A-3,2021,3,0,0,4,0.0
A-3_21,A-3,2022,6,0,1,10,10.0
A-3_21,A-3,2023,5,0,0,15,0.0
A-3_21,A-3,2024,6,0,0,14,0.0
A-3_22,A-3,2016,2,0,0,2,0.0
A-3_22,A-3,2017,5,0,0,6,0.0
A-3_22,A-3,2018,3,0,0,5,0.0
A-3_22,A-3,2019,4,0,0,5,0.0
A-3_22,A-3,2020,2,0,0,2,0.0
A-3_22,A-3,2021,6,0,0,11,0.0
A-3_22,A-3,2022,3,0,0,3,0.0
A-3_22,A-3,2023,6,0,0,7,0.0
A-3_22,A-3,2024,5,0,0,8,0.0
A-3_23,A-3,2017,1,0,0,1,0.0
A-3_23,A-3,2020,2,0,0,2,0.0
A-3_23,A-3,2021,2,0,0,4,0.0
A-3_23,A-3,2022,2,0,0,4,0.0
A-3_23,A-3,2024,2,0,2,3,66.6667
A-3_24,A-3,2016,2,0,1,3,33.3333
A-3_24,A-3,2017,1,0,0,2,0.0
A-3_24,A-3,2019,4,0,0,5,0.0
A-3_24,A-3,2020,1,0,0,1,0.0
A-3_24,A-3,2022,2,0,2,8,25.0
A-3_24,A-3,2024,1,0,0,1,0.0
A-3_25,A-3,2016,2,0,0,4,0.0
A-3_25,A-3,2017,2,0,0,3,0.0
A-3_25,A-3,2018,3,0,0,4,0.0
A-3_25,A-3,2019,4,0,1,5,20.0
A-3_25,A-3,2020,2,0,0,2,0.0
A-3_25,A-3,2021,2,0,0,2,0.0
A-3_25,A-3,2022,3,1,0,4,25.0
A-3_25,A-3,2023,2,0,0,3,0.0
A-3_25,A-3,2024,6,0,0,12,0.0
A-3_26,A-3,2017,2,0,0,3,0.0
A-3_26,A-3,2018,1,0,0,1,0.0
A-3_26,A-3,2020,2,0,0,3,0.0
A-3_26,A-3,2021,1,0,0,1,0.0
A-3_27,A-3,2016,1,0,0,2,0.0
A-3_27,A-3,2019,1,0,0,7,0.0
A-3_27,A-3,2020,1,0,0,1,0.0
A-3_27,A-3,2022,2,0,0,2,0.0
A-3_27,A-3,2024,2,2,1,7,42.8571
A-3_28,A-3,2016,1,0,0,2,0.0
A-3_28,A-3,2018,1,0,0,1,0.0
A-3_28,A-3,2020,1,0,0,1,0.0
A-3_28,A-3,2022,1,0,0,2,0.0
A-3_28,A-3,2023,1,0,0,1,0.0
A-3_28,A-3,2024,2,0,0,7,0.0
A-3_29,A-3,2017,1,0,1,1,100.0
A-3_29,A-3,2018,1,0,0,1,0.0
A-3_29,A-3,2020,2,0,0,2,0.0
A-3_29,A-3,2022,2,0,0,2,0.0
A-3_30,A-3,2016,2,0,0,4,0.0
A-3_30,A-3,2017,2,0,0,3,0.0
A-3_30,A-3,2018,1,0,0,1,0.0
A-3_30,A-3,2019,1,0,0,1,0.0
A-3_30,A-3,2020,3,0,0,4,0.0
A-3_30,A-3,2022,1,0,0,2,0.0
A-3_30,A-3,2023,1,0,0,2,0.0
A-3_30,A-3,2024,1,0,0,2,0.0
A-3_31,A-3,2016,1,0,0,1,0.0
A-3_31,A-3,2019,2,0,0,2,0.0
A-3_31,A-3,2020,1,0,0,1,0.0
A-3_31,A-3,2023,2,0,0,5,0.0
A-3_31,A-3,2024,4,0,0,8,0.0
A-3_32,A-3,2018,1,0,0,2,0.0
A-3_32,A-3,2021,1,0,0,2,0.0
A-3_32,A-3,2023,1,0,0,2,0.0
A-3_33,A-3,2018,1,0,0,2,0.0
A-3_33,A-3,2019,3,0,0,6,0.0
A-3_33,A-3,2021,1,0,0,1,0.0
A-3_34,A-3,2016,1,0,0,1,0.0
A-3_34,A-3,2019,2,0,0,3,0.0
A-3_34,A-3,2021,1,0,0,2,0.0
A-3_34,A-3,2022,2,0,0,4,0.0
A-3_34,A-3,2023,1,0,0,3,0.0
A-3_34,A-3,2024,1,0,0,1,0.0
A-3_35,A-3,2019,1,0,0,1,0.0
A-3_35,A-3,2021,2,0,0,6,0.0
A-3_35,A-3,2022,1,0,0,2,0.0
A-3_36,A-3,2016,1,1,0,1,100.0
A-3_36,A-3,2018,1,0,0,1,0.0
A-3_36,A-3,2019,1,0,0,3,0.0
A-3_36,A-3,2020,2,0,0,2,0.0
A-3_36,A-3,2022,1,0,0,3,0.0
A-3_36,A-3,2023,1,0,0,1,0.0
A-3_36,A-3,2024,1,0,0,2,0.0
A-3_37,A-3,2016,2,0,0,4,0.0
A-3_37,A-3,2018,1,0,0,1,0.0
A-3_37,A-3,2019,1,0,1,3,33.3333
A-3_37,A-3,2020,1,0,0,1,0.0
A-3_37,A-3,2023,1,1,0,1,100.0
A-3_37,A-3,2024,2,0,0,7,0.0
A-3_38,A-3,2016,1,0,0,1,0.0
A-3_38,A-3,2019,1,0,0,1,0.0
A-3_38,A-3,2022,1,0,0,1,0.0
A-3_39,A-3,2016,1,0,0,3,0.0
A-3_39,A-3,2019,1,1,0,1,100.0
A-3_39,A-3,2020,1,0,0,1,0.0
A-3_39,A-3,2021,1,0,0,1,0.0
A-3_39,A-3,2023,1,0,1,1,100.0
A-3_40,A-3,2017,1,0,0,1,0.0
A-3_40,A-3,2024,1,0,0,1,0.0
A-3_41,A-3,2016,5,0,0,12,0.0
A-3_41,A-3,2017,1,0,0,2,0.0
A-3_41,A-3,2019,1,0,0,1,0.0
A-3_41,A-3,2020,2,0,0,2,0.0
A-3_41,A-3,2022,1,0,0,1,0.0
A-3_41,A-3,2024,6,0,0,10,0.0
A-3_42,A-3,2016,4,0,0,7,0.0
A-3_42,A-3,2017,1,0,0,1,0.0
A-3_42,A-3,2018,5,0,1,8,12.5
A-3_42,A-3,2023,1,0,0,1,0.0
A-3_43,A-3,2017,1,0,0,3,0.0
A-3_43,A-3,2018,1,0,0,1,0.0
A-3_43,A-3,2022,1,0,0,1,0.0
A-3_43,A-3,2024,1,0,1,1,100.0
A-3_44,A-3,2016,3,0,0,6,0.0
A-3_44,A-3,2017,1,0,0,1,0.0
A-3_44,A-3,2019,2,1,0,2,50.0
A-3_44,A-3,2020,2,0,0,2,0.0
A-3_44,A-3,2022,2,0,0,2,0.0
A-3_44,A-3,2024,1,0,0,1,0.0
A-3_45,A-3,2016,4,0,0,6,0.0
A-3_45,A-3,2017,1,0,0,1,0.0
A-3_45,A-3,2019,1,0,0,1,0.0
A-3_45,A-3,2021,2,0,0,2,0.0
A-3_45,A-3,2022,3,0,0,4,0.0
A-3_45,A-3,2023,1,0,0,1,0.0
A-3_45,A-3,2024,3,0,0,5,0.0
A-3_46,A-3,2016,1,0,0,1,0.0
A-3_46,A-3,2017,2,0,0,2,0.0
A-3_46,A-3,2019,1,0,0,1,0.0
A-3_46,A-3,2024,2,0,0,2,0.0
A-3_47,A-3,2017,2,0,1,3,33.3333
A-3_47,A-3,2022,1,0,0,1,0.0
A-3_47,A-3,2024,2,0,0,2,0.0
A-3_48,A-3,2016,17,0,1,24,4.1667
A-3_48,A-3,2017,1,0,0,2,0.0
A-3_48,A-3,2019,4,0,0,5,0.0
A-3_48,A-3,2020,5,0,1,12,8.3333
A-3_48,A-3,2021,1,0,1,1,100.0
A-3_48,A-3,2024,3,1,0,9,11.1111
A-3_49,A-3,2016,2,0,0,2,0.0
A-3_49,A-3,2019,1,0,0,1,0.0
A-3_49,A-3,2022,3,0,0,4,0.0
A-3_49,A-3,2023,1,0,0,1,0.0
A-3_49,A-3,2024,1,0,0,3,0.0
A-3_5,A-3,2016,2,0,0,2,0.0
A-3_5,A-3,2017,1,0,0,1,0.0
A-3_5,A-3,2018,1,0,0,1,0.0
A-3_50,A-3,2016,2,0,0,4,0.0
A-3_50,A-3,2017,1,0,0,3,0.0
A-3_50,A-3,2018,2,0,0,2,0.0
A-3_50,A-3,2019,3,0,0,15,0.0
A-3_50,A-3,2021,2,0,0,5,0.0
A-3_50,A-3,2022,2,0,0,3,0.0
A-3_50,A-3,2023,1,0,0,4,0.0
A-3_50,A-3,2024,1,0,0,1,0.0
A-3_51,A-3,2018,1,0,0,1,0.0
A-3_51,A-3,2019,1,1,0,1,100.0
A-3_52,A-3,2017,1,0,0,3,0.0
A-3_52,A-3,2024,1,0,0,1,0.0
A-3_53,A-3,2018,2,0,0,3,0.0
A-3_53,A-3,2020,1,0,0,1,0.0
A-3_54,A-3,2016,2,0,0,2,0.0
A-3_54,A-3,2017,2,0,0,8,0.0
A-3_54,A-3,2018,2,0,0,3,0.0
A-3_54,A-3,2019,3,0,0,4,0.0
A-3_54,A-3,2020,1,0,0,1,0.0
A-3_54,A-3,2021,2,0,0,2,0.0
A-3_54,A-3,2022,2,0,0,2,0.0
A-3_54,A-3,2023,1,0,0,1,0.0
A-3_55,A-3,2016,2,0,0,2,0.0
A-3_55,A-3,2017,1,0,0,1,0.0
A-3_55,A-3,2018,2,0,0,5,0.0
A-3_55,A-3,2021,2,0,0,3,0.0
A-3_56,A-3,2017,1,0,0,2,0.0
A-3_56,A-3,2020,1,0,0,2,0.0
A-3_57,A-3,2016,1,0,0,3,0.0
A-3_58,A-3,2022,1,0,0,3,0.0
A-3_58,A-3,2024,1,0,0,2,0.0
A-3_59,A-3,2017,1,0,0,2,0.0
A-3_59,A-3,2018,2,0,0,3,0.0
A-3_59,A-3,2020,1,0,0,1,0.0
A-3_59,A-3,2022,1,0,0,1,0.0
A-3_59,A-3,2023,4,0,4,9,44.4444
A-3_59,A-3,2024,2,0,0,3,0.0
A-3_6,A-3,2016,3,0,0,3,0.0
A-3_6,A-3,2017,3,0,0,6,0.0
A-3_6,A-3,2018,3,0,0,5,0.0
A-3_6,A-3,2019,2,0,0,3,0.0
A-3_6,A-3,2021,1,0,0,1,0.0
A-3_6,A-3,2022,1,0,0,1,0.0
A-3_6,A-3,2023,2,0,0,2,0.0
A-3_6,A-3,2024,2,0,0,5,0.0
A-3_60,A-3,2016,9,0,0,15,0.0
A-3_60,A-3,2018,1,0,0,3,0.0
A-3_60,A-3,2020,2,0,0,2,0.0
A-3_60,A-3,2021,3,3,1,6,66.6667
A-3_60,A-3,2022,1,0,0,4,0.0
A-3_60,A-3,2024,2,0,1,7,14.2857
A-3_61,A-3,2016,6,0,0,10,0.0
A-3_61,A-3,2019,1,0,0,1,0.0
A-3_61,A-3,2021,1,0,0,2,0.0
A-3_61,A-3,2022,1,0,0,2,0.0
A-3_61,A-3,2023,1,0,0,1,0.0
A-3_61,A-3,2024,1,0,0,1,0.0
A-3_62,A-3,2016,5,0,1,7,14.2857
A-3_62,A-3,2018,1,0,0,1,0.0
A-3_62,A-3,2019,3,0,1,4,25.0
A-3_62,A-3,2020,1,0,0,1,0.0
A-3_62,A-3,2021,1,1,0,3,33.3333
A-3_62,A-3,2022,2,0,0,4,0.0
A-3_62,A-3,2023,4,1,0,5,20.0
A-3_62,A-3,2024,3,0,1,3,33.3333
A-3_63,A-3,2018,1,0,0,3,0.0
A-3_63,A-3,2019,1,0,0,5,0.0
A-3_63,A-3,2024,1,0,0,1,0.0
A-3_64,A-3,2019,2,0,0,3,0.0
A-3_64,A-3,2021,2,1,0,3,33.3333
A-3_64,A-3,2023,1,0,0,1,0.0
A-3_64,A-3,2024,1,1,0,3,33.3333
A-3_65,A-3,2017,4,0,1,9,11.1111
A-3_65,A-3,2018,5,0,0,7,0.0
A-3_65,A-3,2019,3,1,0,3,33.3333
A-3_65,A-3,2020,1,0,1,1,100.0
A-3_65,A-3,2021,2,0,0,2,0.0
A-3_65,A-3,2022,1,0,0,2,0.0
A-3_65,A-3,2024,4,0,2,6,33.3333
A-3_66,A-3,2016,1,0,0,3,0.0
A-3_67,A-3,2019,1,0,0,4,0.0
