CARRETERA,TIPO_ACCIDENTE_LABEL,YEAR,n_accidents,n_total_road_year,rel_freq_pct
M-45,Colisión frontal,2022,1,60,1.6667
M-45,Colisión frontal,2024,3,80,3.75
M-45,Colisión fronto-lateral,2016,1,58,1.7241
M-45,Colisión fronto-lateral,2017,2,66,3.0303
M-45,Colisión fronto-lateral,2018,2,55,3.6364
M-45,Colisión fronto-lateral,2019,5,67,7.4627
M-45,Colisión fronto-lateral,2020,3,40,7.5
M-45,Colisión fronto-lateral,2021,3,51,5.8824
M-45,Colisión fronto-lateral,2022,3,60,5.0
M-45,Colisión fronto-lateral,2023,2,78,2.5641
M-45,Colisión fronto-lateral,2024,4,80,5.0
M-45,Colisión lateral,2016,5,58,8.6207
M-45,Colisión lateral,2017,7,66,10.6061
M-45,Colisión lateral,2018,3,55,5.4545
M-45,Colisión lateral,2019,7,67,10.4478
M-45,Colisión lateral,2020,4,40,10.0
M-45,Colisión lateral,2021,6,51,11.7647
M-45,Colisión lateral,2022,6,60,10.0
M-45,Colisión lateral,2023,16,78,20.5128
M-45,Colisión lateral,2024,9,80,11.25
M-45,Colisión múltiple,2016,6,58,10.3448
M-45,Colisión múltiple,2017,6,66,9.0909
M-45,Colisión múltiple,2018,7,55,12.7273
M-45,Colisión múltiple,2019,6,67,8.9552
M-45,Colisión múltiple,2020,3,40,7.5
M-45,Colisión múltiple,2021,5,51,9.8039
M-45,Colisión múltiple,2022,5,60,8.3333
M-45,Colisión múltiple,2023,1,78,1.2821
M-45,Colisión múltiple,2024,10,80,12.5
M-45,Colisión por alcance,2016,20,58,34.4828
M-45,Colisión por alcance,2017,17,66,25.7576
M-45,Colisión por alcance,2018,19,55,34.5455
M-45,Colisión por alcance,2019,30,67,44.7761
M-45,Colisión por alcance,2020,16,40,40.0
M-45,Colisión por alcance,2021,21,51,41.1765
M-45,Colisión por alcance,2022,28,60,46.6667
M-45,Colisión por alcance,2023,34,78,43.5897
M-45,Colisión por alcance,2024,33,80,41.25
M-45,Otro tipo de accidente,2019,1,67,1.4925
M-45,Otro tipo de accidente,2022,1,60,1.6667
M-45,Otro tipo de accidente,2023,2,78,2.5641
M-45,Otro tipo de accidente,2024,1,80,1.25
M-45,Salida de la vía por la derecha con colisión,2016,4,58,6.8966
M-45,Salida de la vía por la derecha con colisión,2017,6,66,9.0909
M-45,Salida de la vía por la derecha con colisión,2018,6,55,10.9091
M-45,Salida de la vía por la derecha con colisión,2019,5,67,7.4627
M-45,Salida de la vía por la derecha con colisión,2020,3,40,7.5
M-45,Salida de la vía por la derecha con colisión,2021,5,51,9.8039
M-45,Salida de la vía por la derecha con colisión,2022,2,60,3.3333
M-45,Salida de la vía por la derecha con colisión,2023,4,78,5.1282
M-45,Salida de la vía por la derecha con colisión,2024,7,80,8.75
M-45,Salida de la vía por la derecha con despeñamiento,2023,1,78,1.2821
M-45,Salida de la vía por la derecha con vuelco,2016,2,58,3.4483
M-45,Salida de la vía por la derecha con vuelco,2017,1,66,1.5152
M-45,Salida de la vía por la derecha con vuelco,2018,2,55,3.6364
M-45,Salida de la vía por la derecha con vuelco,2019,1,67,1.4925
M-45,Salida de la vía por la derecha con vuelco,2021,2,51,3.9216
M-45,Salida de la vía por la derecha con vuelco,2023,1,78,1.2821
M-45,Salida de la vía por la derecha otro tipo,2016,1,58,1.7241
M-45,Salida de la vía por la derecha otro tipo,2017,1,66,1.5152
M-45,Salida de la vía por la derecha otro tipo,2018,2,55,3.6364
M-45,Salida de la vía por la derecha otro tipo,2021,1,51,1.9608
M-45,Salida de la vía por la derecha otro tipo,2022,3,60,5.0
M-45,Salida de la vía por la derecha otro tipo,2023,2,78,2.5641
M-45,Salida de la vía por la derecha otro tipo,2024,1,80,1.25
M-45,Salida de la vía por la izquierda con colisión,2016,11,58,18.9655
M-45,Salida de la vía por la izquierda con colisión,2017,12,66,18.1818
M-45,Salida de la vía por la izquierda con colisión,2018,6,55,10.9091
M-45,Salida de la vía por la izquierda con colisión,2019,7,67,10.4478
M-45,Salida de la vía por la izquierda con colisión,2020,4,40,10.0
M-45,Salida de la vía por la izquierda con colisión,2021,2,51,3.9216
M-45,Salida de la vía por la izquierda con colisión,2022,4,60,6.6667
M-45,Salida de la vía por la izquierda con colisión,2023,7,78,8.9744
M-45,Salida de la vía por la izquierda con colisión,2024,2,80,2.5
M-45,Salida de la vía por la izquierda con vuelco,2016,2,58,3.4483
M-45,Salida de la vía por la izquierda con vuelco,2017,4,66,6.0606
M-45,Salida de la vía por la izquierda con vuelco,2018,5,55,9.0909
M-45,Salida de la vía por la izquierda con vuelco,2019,2,67,2.9851
M-45,Salida de la vía por la izquierda con vuelco,2020,3,40,7.5
M-45,Salida de la vía por la izquierda con vuelco,2021,1,51,1.9608
M-45,Salida de la vía por la izquierda con vuelco,2022,1,60,1.6667
M-45,Salida de la vía por la izquierda con vuelco,2023,1,78,1.2821
M-45,"Salida de la vía por la izquierda, otro tipo",2017,3,66,4.5455
M-45,"Salida de la vía por la izquierda, otro tipo",2018,2,55,3.6364
M-45,"Salida de la vía por la izquierda, otro tipo",2019,1,67,1.4925
M-45,"Salida de la vía por la izquierda, otro tipo",2021,1,51,1.9608
M-45,"Salida de la vía por la izquierda, otro tipo",2022,1,60,1.6667
M-45,"Salida de la vía por la izquierda, otro tipo",2023,2,78,2.5641
M-45,"Salida de la vía por la izquierda, otro tipo",2024,2,80,2.5
M-45,Vuelco,2018,1,55,1.8182
M-45,Vuelco,2021,1,51,1.9608
M-45,Vuelco,2022,1,60,1.6667
M-45,Vuelco,2024,1,80,1.25
M-50,Atropello a animales,2021,1,196,0.5102
M-50,Atropello a personas,2016,2,219,0.9132
M-50,Atropello a personas,2017,1,187,0.5348
M-50,Atropello a personas,2019,4,185,2.1622
M-50,Atropello a personas,2020,1,90,1.1111
M-50,Atropello a personas,2021,2,196,1.0204
M-50,Atropello a personas,2022,1,190,0.5263
M-50,Atropello a personas,2023,7,221,3.1674
M-50,Atropello a personas,2024,1,157,0.6369
M-50,Caída,2016,4,219,1.8265
M-50,Caída,2017,5,187,2.6738
M-50,Caída,2018,5,193,2.5907
M-50,Caída,2019,1,185,0.5405
M-50,Caída,2020,1,90,1.1111
M-50,Caída,2021,3,196,1.5306
M-50,Caída,2022,4,190,2.1053
M-50,Caída,2023,9,221,4.0724
M-50,Caída,2024,3,157,1.9108
M-50,Colisión contra obstáculo o elemento de la vía,2016,9,219,4.1096
M-50,Colisión contra obstáculo o elemento de la vía,2017,2,187,1.0695
M-50,Colisión contra obstáculo o elemento de la vía,2018,12,193,6.2176
M-50,Colisión contra obstáculo o elemento de la vía,2019,3,185,1.6216
M-50,Colisión contra obstáculo o elemento de la vía,2020,4,90,4.4444
M-50,Colisión contra obstáculo o elemento de la vía,2021,6,196,3.0612
M-50,Colisión contra obstáculo o elemento de la vía,2022,1,190,0.5263
M-50,Colisión contra obstáculo o elemento de la vía,2023,4,221,1.81
M-50,Colisión contra obstáculo o elemento de la vía,2024,5,157,3.1847
M-50,Colisión frontal,2016,1,219,0.4566
M-50,Colisión frontal,2018,1,193,0.5181
M-50,Colisión frontal,2021,1,196,0.5102
M-50,Colisión frontal,2023,1,221,0.4525
M-50,Colisión fronto-lateral,2016,6,219,2.7397
M-50,Colisión fronto-lateral,2017,3,187,1.6043
M-50,Colisión fronto-lateral,2018,5,193,2.5907
M-50,Colisión fronto-lateral,2019,9,185,4.8649
M-50,Colisión fronto-lateral,2020,6,90,6.6667
M-50,Colisión fronto-lateral,2021,6,196,3.0612
M-50,Colisión fronto-lateral,2022,11,190,5.7895
M-50,Colisión fronto-lateral,2023,3,221,1.3575
M-50,Colisión fronto-lateral,2024,2,157,1.2739
M-50,Colisión lateral,2016,21,219,9.589
M-50,Colisión lateral,2017,27,187,14.4385
M-50,Colisión lateral,2018,29,193,15.0259
M-50,Colisión lateral,2019,14,185,7.5676
M-50,Colisión lateral,2020,14,90,15.5556
M-50,Colisión lateral,2021,21,196,10.7143
M-50,Colisión lateral,2022,21,190,11.0526
M-50,Colisión lateral,2023,35,221,15.8371
M-50,Colisión lateral,2024,21,157,13.3758
M-50,Colisión múltiple,2016,35,219,15.9817
M-50,Colisión múltiple,2017,42,187,22.4599
M-50,Colisión múltiple,2018,38,193,19.6891
M-50,Colisión múltiple,2019,30,185,16.2162
M-50,Colisión múltiple,2020,13,90,14.4444
M-50,Colisión múltiple,2021,22,196,11.2245
M-50,Colisión múltiple,2022,30,190,15.7895
M-50,Colisión múltiple,2023,36,221,16.2896
M-50,Colisión múltiple,2024,26,157,16.5605
M-50,Colisión por alcance,2016,82,219,37.4429
M-50,Colisión por alcance,2017,75,187,40.107
M-50,Colisión por alcance,2018,63,193,32.6425
M-50,Colisión por alcance,2019,86,185,46.4865
M-50,Colisión por alcance,2020,26,90,28.8889
M-50,Colisión por alcance,2021,86,196,43.8776
M-50,Colisión por alcance,2022,73,190,38.4211
M-50,Colisión por alcance,2023,88,221,39.819
M-50,Colisión por alcance,2024,62,157,39.4904
M-50,Otro tipo de accidente,2016,2,219,0.9132
M-50,Otro tipo de accidente,2017,1,187,0.5348
M-50,Otro tipo de accidente,2019,2,185,1.0811
M-50,Otro tipo de accidente,2020,1,90,1.1111
M-50,Otro tipo de accidente,2021,3,196,1.5306
M-50,Otro tipo de accidente,2022,3,190,1.5789
M-50,Otro tipo de accidente,2023,1,221,0.4525
M-50,Otro tipo de accidente,2024,1,157,0.6369
M-50,Salida de la vía por la derecha con colisión,2016,16,219,7.3059
M-50,Salida de la vía por la derecha con colisión,2017,5,187,2.6738
M-50,Salida de la vía por la derecha con colisión,2018,10,193,5.1813
M-50,Salida de la vía por la derecha con colisión,2019,13,185,7.027
M-50,Salida de la vía por la derecha con colisión,2020,9,90,10.0
M-50,Salida de la vía por la derecha con colisión,2021,13,196,6.6327
M-50,Salida de la vía por la derecha con colisión,2022,12,190,6.3158
M-50,Salida de la vía por la derecha con colisión,2023,11,221,4.9774
M-50,Salida de la vía por la derecha con colisión,2024,12,157,7.6433
M-50,Salida de la vía por la derecha con despeñamiento,2018,1,193,0.5181
M-50,Salida de la vía por la derecha con vuelco,2016,4,219,1.8265
M-50,Salida de la vía por la derecha con vuelco,2017,5,187,2.6738
M-50,Salida de la vía por la derecha con vuelco,2018,5,193,2.5907
M-50,Salida de la vía por la derecha con vuelco,2020,5,90,5.5556
M-50,Salida de la vía por la derecha con vuelco,2021,2,196,1.0204
M-50,Salida de la vía por la derecha con vuelco,2022,2,190,1.0526
M-50,Salida de la vía por la derecha con vuelco,2023,2,221,0.905
M-50,Salida de la vía por la derecha con vuelco,2024,1,157,0.6369
M-50,Salida de la vía por la derecha otro tipo,2016,3,219,1.3699
M-50,Salida de la vía por la derecha otro tipo,2017,3,187,1.6043
M-50,Salida de la vía por la derecha otro tipo,2018,4,193,2.0725
M-50,Salida de la vía por la derecha otro tipo,2019,6,185,3.2432
M-50,Salida de la vía por la derecha otro tipo,2020,1,90,1.1111
M-50,Salida de la vía por la derecha otro tipo,2021,2,196,1.0204
M-50,Salida de la vía por la derecha otro tipo,2022,2,190,1.0526
M-50,Salida de la vía por la derecha otro tipo,2023,2,221,0.905
M-50,Salida de la vía por la derecha otro tipo,2024,4,157,2.5478
M-50,Salida de la vía por la izquierda con colisión,2016,21,219,9.589
M-50,Salida de la vía por la izquierda con colisión,2017,8,187,4.2781
M-50,Salida de la vía por la izquierda con colisión,2018,7,193,3.6269
M-50,Salida de la vía por la izquierda con colisión,2019,6,185,3.2432
M-50,Salida de la vía por la izquierda con colisión,2020,4,90,4.4444
M-50,Salida de la vía por la izquierda con colisión,2021,13,196,6.6327
M-50,Salida de la vía por la izquierda con colisión,2022,16,190,8.4211
M-50,Salida de la vía por la izquierda con colisión,2023,9,221,4.0724
M-50,Salida de la vía por la izquierda con colisión,2024,7,157,4.4586
M-50,Salida de la vía por la izquierda con despeñamiento,2016,1,219,0.4566
M-50,Salida de la vía por la izquierda con despeñamiento,2019,1,185,0.5405
M-50,Salida de la vía por la izquierda con vuelco,2016,8,219,3.653
M-50,Salida de la vía por la izquierda con vuelco,2017,7,187,3.7433
M-50,Salida de la vía por la izquierda con vuelco,2018,9,193,4.6632
M-50,Salida de la vía por la izquierda con vuelco,2019,3,185,1.6216
M-50,Salida de la vía por la izquierda con vuelco,2020,1,90,1.1111
M-50,Salida de la vía por la izquierda con vuelco,2021,5,196,2.551
M-50,Salida de la vía por la izquierda con vuelco,2022,8,190,4.2105
M-50,Salida de la vía por la izquierda con vuelco,2023,6,221,2.7149
M-50,Salida de la vía por la izquierda con vuelco,2024,6,157,3.8217
M-50,"Salida de la vía por la izquierda, otro tipo",2016,4,219,1.8265
M-50,"Salida de la vía por la izquierda, otro tipo",2017,3,187,1.6043
M-50,"Salida de la vía por la izquierda, otro tipo",2018,3,193,1.5544
M-50,"Salida de la vía por la izquierda, otro tipo",2019,7,185,3.7838
M-50,"Salida de la vía por la izquierda, otro tipo",2020,2,90,2.2222
M-50,"Salida de la vía por la izquierda, otro tipo",2021,9,196,4.5918
M-50,"Salida de la vía por la izquierda, otro tipo",2022,5,190,2.6316
M-50,"Salida de la vía por la izquierda, otro tipo",2023,4,221,1.81
M-50,"Salida de la vía por la izquierda, otro tipo",2024,5,157,3.1847
M-50,Vuelco,2018,1,193,0.5181
M-50,Vuelco,2020,2,90,2.2222
M-50,Vuelco,2021,1,196,0.5102
M-50,Vuelco,2022,1,190,0.5263
M-50,Vuelco,2023,3,221,1.3575
M-50,Vuelco,2024,1,157,0.6369
M-500,Caída,2019,1,4,25.0
M-500,Caída,2022,1,5,20.0
M-500,Colisión fronto-lateral,2020,1,4,25.0
M-500,Colisión fronto-lateral,2022,1,5,20.0
M-500,Colisión lateral,2022,1,5,20.0
M-500,Colisión múltiple,2020,1,4,25.0
M-500,Colisión por alcance,2016,6,11,54.5455
M-500,Colisión por alcance,2017,3,7,42.8571
M-500,Colisión por alcance,2018,2,4,50.0
M-500,Colisión por alcance,2019,1,4,25.0
M-500,Colisión por alcance,2021,2,7,28.5714
M-500,Colisión por alcance,2022,2,5,40.0
M-500,Colisión por alcance,2023,1,3,33.3333
M-500,Colisión por alcance,2024,1,3,33.3333
M-500,Otro tipo de accidente,2016,1,11,9.0909
M-500,Salida de la vía por la derecha con colisión,2016,1,11,9.0909
M-500,Salida de la vía por la derecha con colisión,2018,1,4,25.0
M-500,Salida de la vía por la derecha con colisión,2021,2,7,28.5714
M-500,Salida de la vía por la derecha con colisión,2023,1,3,33.3333
M-500,Salida de la vía por la derecha con colisión,2024,1,3,33.3333
M-500,Salida de la vía por la derecha otro tipo,2017,2,7,28.5714
M-500,Salida de la vía por la derecha otro tipo,2021,1,7,14.2857
M-500,Salida de la vía por la izquierda con colisión,2017,2,7,28.5714
M-500,Salida de la vía por la izquierda con colisión,2019,1,4,25.0
M-500,Salida de la vía por la izquierda con colisión,2020,1,4,25.0
M-500,Salida de la vía por la izquierda con colisión,2021,1,7,14.2857
M-500,Salida de la vía por la izquierda con colisión,2023,1,3,33.3333
M-500,Salida de la vía por la izquierda con vuelco,2016,1,11,9.0909
M-500,Salida de la vía por la izquierda con vuelco,2020,1,4,25.0
M-500,Salida de la vía por la izquierda con vuelco,2021,1,7,14.2857
M-500,"Salida de la vía por la izquierda, otro tipo",2016,2,11,18.1818
M-500,"Salida de la vía por la izquierda, otro tipo",2018,1,4,25.0
M-500,"Salida de la vía por la izquierda, otro tipo",2019,1,4,25.0
M-500,"Salida de la vía por la izquierda, otro tipo",2024,1,3,33.3333
M-501,Atropello a animales,2018,1,59,1.6949
M-501,Atropello a animales,2022,2,58,3.4483
M-501,Atropello a animales,2023,2,51,3.9216
M-501,Atropello a animales,2024,1,53,1.8868
M-501,Atropello a personas,2016,2,69,2.8986
M-501,Atropello a personas,2017,1,56,1.7857
M-501,Atropello a personas,2020,1,34,2.9412
M-501,Atropello a personas,2022,1,58,1.7241
M-501,Atropello a personas,2023,1,51,1.9608
M-501,Caída,2016,6,69,8.6957
M-501,Caída,2017,2,56,3.5714
M-501,Caída,2018,1,59,1.6949
M-501,Caída,2019,3,65,4.6154
M-501,Caída,2021,2,40,5.0
M-501,Caída,2022,2,58,3.4483
M-501,Caída,2024,2,53,3.7736
M-501,Colisión contra obstáculo o elemento de la vía,2016,2,69,2.8986
M-501,Colisión contra obstáculo o elemento de la vía,2017,2,56,3.5714
M-501,Colisión contra obstáculo o elemento de la vía,2019,2,65,3.0769
M-501,Colisión contra obstáculo o elemento de la vía,2020,1,34,2.9412
M-501,Colisión contra obstáculo o elemento de la vía,2023,2,51,3.9216
M-501,Colisión frontal,2016,5,69,7.2464
M-501,Colisión frontal,2017,3,56,5.3571
M-501,Colisión frontal,2018,2,59,3.3898
M-501,Colisión frontal,2019,1,65,1.5385
M-501,Colisión frontal,2020,3,34,8.8235
M-501,Colisión frontal,2021,4,40,10.0
M-501,Colisión frontal,2022,5,58,8.6207
M-501,Colisión frontal,2023,3,51,5.8824
M-501,Colisión frontal,2024,4,53,7.5472
M-501,Colisión fronto-lateral,2016,5,69,7.2464
M-501,Colisión fronto-lateral,2017,5,56,8.9286
M-501,Colisión fronto-lateral,2018,5,59,8.4746
M-501,Colisión fronto-lateral,2019,14,65,21.5385
M-501,Colisión fronto-lateral,2020,4,34,11.7647
M-501,Colisión fronto-lateral,2021,8,40,20.0
M-501,Colisión fronto-lateral,2022,7,58,12.069
M-501,Colisión fronto-lateral,2023,4,51,7.8431
M-501,Colisión fronto-lateral,2024,4,53,7.5472
M-501,Colisión lateral,2016,5,69,7.2464
M-501,Colisión lateral,2017,6,56,10.7143
M-501,Colisión lateral,2018,5,59,8.4746
M-501,Colisión lateral,2019,5,65,7.6923
M-501,Colisión lateral,2020,1,34,2.9412
M-501,Colisión lateral,2021,3,40,7.5
M-501,Colisión lateral,2022,5,58,8.6207
M-501,Colisión lateral,2023,3,51,5.8824
M-501,Colisión lateral,2024,3,53,5.6604
M-501,Colisión múltiple,2016,3,69,4.3478
M-501,Colisión múltiple,2017,4,56,7.1429
M-501,Colisión múltiple,2018,6,59,10.1695
M-501,Colisión múltiple,2019,2,65,3.0769
M-501,Colisión múltiple,2020,3,34,8.8235
M-501,Colisión múltiple,2021,4,40,10.0
M-501,Colisión múltiple,2022,4,58,6.8966
M-501,Colisión múltiple,2023,4,51,7.8431
M-501,Colisión múltiple,2024,5,53,9.434
M-501,Colisión por alcance,2016,21,69,30.4348
M-501,Colisión por alcance,2017,19,56,33.9286
M-501,Colisión por alcance,2018,16,59,27.1186
M-501,Colisión por alcance,2019,17,65,26.1538
M-501,Colisión por alcance,2020,11,34,32.3529
M-501,Colisión por alcance,2021,12,40,30.0
M-501,Colisión por alcance,2022,15,58,25.8621
M-501,Colisión por alcance,2023,23,51,45.098
M-501,Colisión por alcance,2024,16,53,30.1887
M-501,Otro tipo de accidente,2019,2,65,3.0769
M-501,Otro tipo de accidente,2020,1,34,2.9412
M-501,Salida de la vía por la derecha con colisión,2016,7,69,10.1449
M-501,Salida de la vía por la derecha con colisión,2017,5,56,8.9286
M-501,Salida de la vía por la derecha con colisión,2018,5,59,8.4746
M-501,Salida de la vía por la derecha con colisión,2019,5,65,7.6923
M-501,Salida de la vía por la derecha con colisión,2020,2,34,5.8824
M-501,Salida de la vía por la derecha con colisión,2021,3,40,7.5
M-501,Salida de la vía por la derecha con colisión,2022,6,58,10.3448
M-501,Salida de la vía por la derecha con colisión,2023,3,51,5.8824
M-501,Salida de la vía por la derecha con colisión,2024,3,53,5.6604
M-501,Salida de la vía por la derecha con despeñamiento,2016,1,69,1.4493
M-501,Salida de la vía por la derecha con despeñamiento,2019,1,65,1.5385
M-501,Salida de la vía por la derecha con despeñamiento,2022,1,58,1.7241
M-501,Salida de la vía por la derecha con vuelco,2016,2,69,2.8986
M-501,Salida de la vía por la derecha con vuelco,2017,2,56,3.5714
M-501,Salida de la vía por la derecha con vuelco,2018,6,59,10.1695
M-501,Salida de la vía por la derecha con vuelco,2019,2,65,3.0769
M-501,Salida de la vía por la derecha con vuelco,2023,2,51,3.9216
M-501,Salida de la vía por la derecha con vuelco,2024,3,53,5.6604
M-501,Salida de la vía por la derecha otro tipo,2016,1,69,1.4493
M-501,Salida de la vía por la derecha otro tipo,2017,3,56,5.3571
M-501,Salida de la vía por la derecha otro tipo,2018,3,59,5.0847
M-501,Salida de la vía por la derecha otro tipo,2019,6,65,9.2308
M-501,Salida de la vía por la derecha otro tipo,2020,1,34,2.9412
M-501,Salida de la vía por la derecha otro tipo,2021,3,40,7.5
M-501,Salida de la vía por la derecha otro tipo,2023,1,51,1.9608
