SECCION_ID,YEAR,CARRETERA,dominant_cause,n_dominant_accidents
M-501_46,2022,M-501,Colisión múltiple,1
M-501_46,2024,M-501,Colisión frontal,2
M-501_47,2016,M-501,Colisión lateral,1
M-501_47,2017,M-501,Salida de la vía por la derecha con colisión,1
M-501_47,2018,M-501,Colisión por alcance,1
M-501_47,2019,M-501,Salida de la vía por la derecha otro tipo,1
M-501_47,2021,M-501,Colisión frontal,1
M-501_47,2024,M-501,Colisión por alcance,1
M-501_48,2016,M-501,Colisión frontal,1
M-501_48,2017,M-501,Colisión frontal,1
M-501_48,2018,M-501,Colisión frontal,1
M-501_48,2021,M-501,Colisión fronto-lateral,1
M-501_49,2016,M-501,Colisión múltiple,1
M-501_49,2017,M-501,Colisión por alcance,2
M-501_49,2018,M-501,Colisión múltiple,1
M-501_49,2020,M-501,Colisión múltiple,1
M-501_49,2021,M-501,Colisión frontal,1
M-501_49,2023,M-501,Colisión por alcance,1
M-501_49,2024,M-501,Colisión múltiple,1
M-501_5,2017,M-501,Colisión lateral,1
M-501_5,2018,M-501,Colisión por alcance,1
M-501_5,2021,M-501,Colisión fronto-lateral,1
M-501_5,2022,M-501,Colisión lateral,1
M-501_5,2024,M-501,Colisión por alcance,2
M-501_50,2016,M-501,Colisión frontal,1
M-501_50,2017,M-501,Colisión múltiple,1
M-501_50,2019,M-501,Colisión fronto-lateral,1
M-501_50,2020,M-501,Colisión frontal,1
M-501_50,2022,M-501,Caída,1
M-501_51,2017,M-501,Colisión por alcance,1
M-501_51,2019,M-501,Colisión fronto-lateral,1
M-501_52,2017,M-501,Colisión frontal,1
M-501_52,2019,M-501,Colisión lateral,1
M-501_52,2021,M-501,Colisión por alcance,1
M-501_52,2024,M-501,Colisión frontal,1
M-501_53,2018,M-501,Colisión lateral,1
M-501_53,2022,M-501,Colisión lateral,2
M-501_54,2017,M-501,Colisión por alcance,1
M-501_55,2019,M-501,Salida de la vía por la derecha otro tipo,1
M-501_55,2020,M-501,Colisión por alcance,1
M-501_55,2022,M-501,Atropello a animales,1
M-501_55,2023,M-501,Colisión frontal,1
M-501_55,2024,M-501,Colisión por alcance,1
M-501_56,2017,M-501,Colisión por alcance,2
M-501_56,2022,M-501,Colisión por alcance,1
M-501_56,2024,M-501,Colisión lateral,1
M-501_57,2018,M-501,Colisión fronto-lateral,1
M-501_57,2019,M-501,Colisión frontal,1
M-501_57,2020,M-501,Colisión fronto-lateral,1
M-501_57,2022,M-501,Colisión frontal,1
M-501_58,2022,M-501,Colisión fronto-lateral,1
M-501_59,2022,M-501,Colisión fronto-lateral,1
M-501_59,2023,M-501,Colisión por alcance,1
M-501_6,2017,M-501,Colisión contra obstáculo o elemento de la vía,1
M-501_6,2019,M-501,Salida de la vía por la izquierda con colisión,1
M-501_6,2023,M-501,Colisión por alcance,1
M-501_60,2017,M-501,Salida de la vía por la derecha con vuelco,1
M-501_60,2021,M-501,Salida de la vía por la derecha otro tipo,1
M-501_61,2016,M-501,Colisión lateral,1
M-501_61,2017,M-501,Salida de la vía por la izquierda con colisión,1
M-501_61,2019,M-501,Salida de la vía por la izquierda con colisión,1
M-501_61,2020,M-501,Colisión por alcance,1
M-501_61,2021,M-501,Colisión fronto-lateral,1
M-501_62,2016,M-501,Salida de la vía por la derecha con colisión,1
M-501_62,2018,M-501,Salida de la vía por la derecha con vuelco,1
M-501_62,2019,M-501,Salida de la vía por la derecha con colisión,1
M-501_66,2021,M-501,Salida de la vía por la derecha otro tipo,1
M-501_67,2024,M-501,Colisión fronto-lateral,1
M-501_68,2017,M-501,Colisión frontal,1
M-501_68,2018,M-501,Salida de la vía por la derecha con vuelco,1
M-501_68,2022,M-501,Colisión fronto-lateral,1
M-501_68,2024,M-501,Colisión fronto-lateral,1
M-501_69,2017,M-501,Salida de la vía por la derecha otro tipo,1
M-501_69,2019,M-501,Colisión lateral,1
M-501_7,2016,M-501,Colisión por alcance,1
M-501_7,2019,M-501,Colisión por alcance,1
M-501_7,2022,M-501,Salida de la vía por la izquierda con colisión,1
M-501_7,2023,M-501,Colisión lateral,1
M-501_70,2016,M-501,Salida de la vía por la derecha con despeñamiento,1
M-501_70,2019,M-501,Colisión fronto-lateral,1
M-501_70,2022,M-501,Colisión fronto-lateral,1
M-501_71,2019,M-501,Colisión por alcance,1
M-501_71,2020,M-501,Colisión fronto-lateral,1
M-501_8,2016,M-501,Colisión por alcance,1
M-501_8,2017,M-501,Atropello a personas,1
M-501_8,2018,M-501,Colisión por alcance,3
M-501_8,2019,M-501,Salida de la vía por la derecha con colisión,1
M-501_8,2021,M-501,Colisión lateral,1
M-501_8,2022,M-501,Colisión por alcance,1
M-501_8,2023,M-501,Colisión múltiple,1
M-501_8,2024,M-501,Colisión lateral,1
M-501_9,2016,M-501,Atropello a personas,1
M-501_9,2017,M-501,Colisión por alcance,1
M-501_9,2018,M-501,Colisión lateral,1
M-501_9,2019,M-501,Colisión lateral,2
M-501_9,2020,M-501,Colisión contra obstáculo o elemento de la vía,1
M-501_9,2021,M-501,Salida de la vía por la derecha con colisión,1
M-501_9,2023,M-501,Colisión frontal,2
M-502_0,2017,M-502,Colisión fronto-lateral,1
M-502_0,2023,M-502,Colisión por alcance,1
M-502_1,2016,M-502,Colisión por alcance,1
M-502_1,2017,M-502,Colisión fronto-lateral,2
M-502_1,2018,M-502,Colisión lateral,2
M-502_1,2019,M-502,Colisión lateral,3
M-502_1,2020,M-502,Colisión lateral,1
M-502_1,2021,M-502,Colisión fronto-lateral,2
M-502_1,2022,M-502,Atropello a personas,1
M-502_1,2023,M-502,Colisión fronto-lateral,2
M-502_1,2024,M-502,Colisión por alcance,2
M-502_2,2016,M-502,Colisión fronto-lateral,1
M-502_2,2017,M-502,Colisión lateral,1
M-502_2,2018,M-502,Atropello a personas,1
M-502_2,2019,M-502,Colisión por alcance,1
M-502_2,2022,M-502,Colisión por alcance,1
M-502_2,2023,M-502,Colisión fronto-lateral,1
M-502_2,2024,M-502,Colisión por alcance,2
M-502_3,2017,M-502,Caída,1
M-502_3,2018,M-502,Colisión fronto-lateral,1
M-502_3,2019,M-502,Colisión por alcance,1
M-502_3,2020,M-502,Colisión por alcance,2
M-502_3,2021,M-502,Caída,1
M-502_3,2022,M-502,Colisión lateral,1
M-502_3,2023,M-502,Colisión fronto-lateral,1
M-502_3,2024,M-502,Colisión por alcance,1
M-502_4,2016,M-502,Salida de la vía por la izquierda con colisión,1
M-502_4,2017,M-502,Colisión lateral,1
M-502_4,2018,M-502,Colisión fronto-lateral,1
M-502_4,2019,M-502,Colisión lateral,2
M-502_4,2020,M-502,Colisión lateral,1
M-502_4,2021,M-502,Colisión por alcance,2
M-502_4,2022,M-502,Colisión por alcance,2
M-502_4,2023,M-502,Colisión por alcance,1
M-502_4,2024,M-502,Salida de la vía por la derecha otro tipo,1
M-502_5,2017,M-502,Colisión por alcance,1
M-502_5,2021,M-502,Colisión por alcance,1
M-502_5,2022,M-502,Colisión fronto-lateral,1
M-502_5,2023,M-502,Colisión fronto-lateral,1
M-502_5,2024,M-502,Salida de la vía por la izquierda con colisión,1
M-503_0,2016,M-503,"Salida de la vía por la izquierda, otro tipo",2
M-503_0,2017,M-503,Caída,1
M-503_0,2018,M-503,Colisión fronto-lateral,6
M-503_0,2019,M-503,Caída,1
M-503_0,2020,M-503,Salida de la vía por la derecha con despeñamiento,1
M-503_0,2021,M-503,Colisión por alcance,3
M-503_0,2022,M-503,Caída,1
M-503_0,2023,M-503,Colisión por alcance,2
M-503_0,2024,M-503,Colisión frontal,1
M-503_1,2016,M-503,Caída,1
M-503_1,2018,M-503,Colisión lateral,1
M-503_1,2019,M-503,Caída,1
M-503_1,2022,M-503,Colisión múltiple,1
M-503_1,2023,M-503,Colisión múltiple,1
M-503_1,2024,M-503,Salida de la vía por la izquierda con colisión,1
M-503_10,2017,M-503,Atropello a personas,1
M-503_10,2018,M-503,Colisión múltiple,2
M-503_10,2019,M-503,Caída,1
M-503_10,2020,M-503,Colisión fronto-lateral,1
M-503_10,2021,M-503,Salida de la vía por la derecha con colisión,1
M-503_10,2022,M-503,Colisión múltiple,2
M-503_10,2023,M-503,Colisión múltiple,1
M-503_11,2016,M-503,Colisión fronto-lateral,1
M-503_11,2017,M-503,Colisión múltiple,1
M-503_11,2018,M-503,Colisión por alcance,1
M-503_11,2019,M-503,Colisión fronto-lateral,1
M-503_11,2021,M-503,Colisión por alcance,1
M-503_11,2022,M-503,Salida de la vía por la izquierda con vuelco,1
M-503_11,2023,M-503,Colisión por alcance,2
M-503_11,2024,M-503,Colisión múltiple,1
M-503_12,2016,M-503,Colisión por alcance,10
M-503_12,2017,M-503,Colisión por alcance,12
M-503_12,2018,M-503,Colisión por alcance,5
M-503_12,2019,M-503,Colisión por alcance,2
M-503_12,2020,M-503,Colisión por alcance,6
M-503_12,2021,M-503,Colisión por alcance,10
M-503_12,2022,M-503,Colisión por alcance,8
M-503_12,2023,M-503,Colisión por alcance,2
M-503_12,2024,M-503,Colisión por alcance,4
M-503_13,2016,M-503,Caída,1
M-503_13,2017,M-503,Colisión múltiple,1
M-503_13,2018,M-503,Colisión fronto-lateral,1
M-503_13,2019,M-503,Salida de la vía por la derecha con colisión,2
M-503_13,2020,M-503,Colisión fronto-lateral,1
M-503_13,2021,M-503,Caída,1
M-503_13,2022,M-503,Colisión por alcance,1
M-503_13,2023,M-503,Colisión por alcance,2
M-503_13,2024,M-503,Colisión por alcance,1
M-503_14,2020,M-503,Salida de la vía por la izquierda con colisión,1
M-503_14,2023,M-503,Colisión por alcance,1
M-503_15,2016,M-503,Caída,1
M-503_15,2018,M-503,Colisión múltiple,1
M-503_15,2020,M-503,Colisión por alcance,1
M-503_16,2016,M-503,Salida de la vía por la derecha con despeñamiento,1
M-503_16,2020,M-503,Atropello a animales,1
M-503_16,2022,M-503,Salida de la vía por la derecha otro tipo,1
M-503_17,2017,M-503,"Salida de la vía por la izquierda, otro tipo",1
M-503_17,2020,M-503,Salida de la vía por la derecha con vuelco,1
M-503_17,2021,M-503,Salida de la vía por la izquierda con colisión,1
M-503_17,2023,M-503,Salida de la vía por la derecha con vuelco,1
M-503_18,2016,M-503,Salida de la vía por la izquierda con colisión,5
M-503_18,2017,M-503,Salida de la vía por la derecha otro tipo,1
M-503_18,2018,M-503,"Salida de la vía por la izquierda, otro tipo",4
M-503_18,2019,M-503,Salida de la vía por la derecha con despeñamiento,1
M-503_18,2020,M-503,Salida de la vía por la derecha otro tipo,1
M-503_18,2022,M-503,Salida de la vía por la derecha con colisión,2
M-503_18,2023,M-503,Colisión por alcance,1
M-503_18,2024,M-503,Salida de la vía por la izquierda con colisión,1
M-503_19,2022,M-503,Atropello a animales,1
M-503_19,2024,M-503,Salida de la vía por la derecha con vuelco,1
M-503_2,2016,M-503,Colisión lateral,1
M-503_2,2017,M-503,Colisión por alcance,2
M-503_2,2018,M-503,Caída,1
M-503_2,2019,M-503,Colisión por alcance,2
M-503_2,2020,M-503,Colisión contra obstáculo o elemento de la vía,1
M-503_2,2021,M-503,Salida de la vía por la izquierda con colisión,1
M-503_2,2023,M-503,Colisión fronto-lateral,1
M-503_2,2024,M-503,Colisión fronto-lateral,2
M-503_20,2017,M-503,Caída,1
M-503_20,2019,M-503,Salida de la vía por la derecha con colisión,1
M-503_20,2021,M-503,Salida de la vía por la izquierda con colisión,1
M-503_20,2023,M-503,Salida de la vía por la derecha con vuelco,1
M-503_22,2018,M-503,Atropello a personas,1
M-503_22,2019,M-503,Salida de la vía por la derecha otro tipo,1
M-503_22,2020,M-503,Salida de la vía por la derecha con vuelco,1
M-503_22,2021,M-503,Salida de la vía por la derecha con colisión,1
M-503_22,2022,M-503,Salida de la vía por la derecha con vuelco,2
M-503_22,2023,M-503,Salida de la vía por la derecha otro tipo,2
M-503_22,2024,M-503,Colisión por alcance,2
M-503_23,2016,M-503,Salida de la vía por la izquierda con colisión,1
M-503_23,2017,M-503,Caída,1
M-503_23,2019,M-503,Colisión por alcance,2
M-503_23,2020,M-503,Colisión por alcance,1
M-503_23,2021,M-503,Caída,1
M-503_24,2016,M-503,Colisión por alcance,1
M-503_24,2017,M-503,Salida de la vía por la derecha otro tipo,1
M-503_24,2018,M-503,Salida de la vía por la derecha con vuelco,1
M-503_24,2019,M-503,Colisión frontal,1
M-503_24,2020,M-503,Colisión por alcance,1
M-503_24,2022,M-503,Salida de la vía por la derecha otro tipo,1
M-503_25,2016,M-503,Colisión fronto-lateral,1
M-503_25,2017,M-503,Colisión fronto-lateral,1
M-503_25,2018,M-503,Colisión fronto-lateral,2
M-503_25,2019,M-503,Caída,1
M-503_25,2020,M-503,Colisión lateral,1
M-503_25,2021,M-503,Caída,2
M-503_25,2022,M-503,Colisión frontal,1
M-503_25,2024,M-503,Colisión por alcance,1
M-503_3,2016,M-503,Salida de la vía por la izquierda con colisión,1
M-503_3,2017,M-503,Colisión por alcance,1
M-503_3,2018,M-503,Colisión lateral,1
M-503_3,2019,M-503,Caída,1
M-503_3,2020,M-503,Caída,1
M-503_3,2021,M-503,Caída,1
M-503_3,2022,M-503,Caída,1
M-503_3,2023,M-503,Colisión fronto-lateral,3
M-503_3,2024,M-503,Colisión por alcance,1
M-503_4,2016,M-503,Colisión fronto-lateral,1
M-503_4,2017,M-503,Colisión por alcance,2
M-503_4,2018,M-503,Colisión por alcance,2
M-503_4,2019,M-503,Colisión fronto-lateral,1
M-503_4,2020,M-503,Colisión fronto-lateral,1
M-503_4,2021,M-503,Colisión lateral,2
M-503_4,2022,M-503,Colisión fronto-lateral,1
M-503_4,2023,M-503,Colisión lateral,2
M-503_4,2024,M-503,Colisión múltiple,1
M-503_5,2016,M-503,Colisión por alcance,2
M-503_5,2017,M-503,Salida de la vía por la derecha con vuelco,2
M-503_5,2018,M-503,Colisión lateral,1
M-503_5,2020,M-503,Caída,1
M-503_5,2021,M-503,Colisión lateral,1
M-503_5,2022,M-503,Caída,2
M-503_6,2016,M-503,Colisión múltiple,2
M-503_6,2017,M-503,Colisión por alcance,5
M-503_6,2018,M-503,Colisión por alcance,2
M-503_6,2019,M-503,Colisión lateral,3
M-503_6,2020,M-503,Colisión por alcance,4
M-503_6,2021,M-503,Colisión por alcance,4
M-503_6,2023,M-503,Salida de la vía por la izquierda con despeñamiento,1
M-503_6,2024,M-503,Colisión contra obstáculo o elemento de la vía,1
M-503_7,2017,M-503,Salida de la vía por la izquierda con colisión,1
M-503_7,2019,M-503,Colisión lateral,2
M-503_7,2020,M-503,Colisión múltiple,2
M-503_7,2021,M-503,Colisión por alcance,2
M-503_7,2022,M-503,Colisión por alcance,1
M-503_7,2023,M-503,Colisión por alcance,1
M-503_7,2024,M-503,Colisión múltiple,1
M-503_8,2016,M-503,Colisión por alcance,1
M-503_8,2017,M-503,Colisión por alcance,1
M-503_8,2018,M-503,Colisión por alcance,4
M-503_8,2019,M-503,Colisión fronto-lateral,1
M-503_8,2020,M-503,Colisión por alcance,2
M-503_8,2021,M-503,Colisión múltiple,2
M-503_8,2022,M-503,Colisión lateral,1
M-503_8,2023,M-503,Colisión lateral,1
M-503_8,2024,M-503,Colisión por alcance,1
M-503_9,2016,M-503,Colisión múltiple,3
M-503_9,2017,M-503,Colisión por alcance,3
M-503_9,2018,M-503,Colisión por alcance,3
M-503_9,2019,M-503,Colisión por alcance,5
M-503_9,2020,M-503,Colisión por alcance,1
M-503_9,2021,M-503,Colisión por alcance,2
M-503_9,2022,M-503,Colisión por alcance,3
M-503_9,2023,M-503,Colisión por alcance,4
M-503_9,2024,M-503,Colisión por alcance,4
M-505_0,2016,M-505,Salida de la vía por la derecha con colisión,1
M-505_0,2017,M-505,Salida de la vía por la derecha con vuelco,1
M-505_0,2018,M-505,Caída,1
M-505_0,2019,M-505,Atropello a personas,2
M-505_0,2020,M-505,Atropello a personas,1
M-505_0,2021,M-505,Salida de la vía por la derecha con vuelco,1
M-505_0,2022,M-505,Salida de la vía por la derecha otro tipo,1
M-505_0,2023,M-505,Salida de la vía por la derecha con colisión,1
M-505_1,2016,M-505,Colisión por alcance,1
M-505_1,2018,M-505,Salida de la vía por la derecha con colisión,1
M-505_1,2019,M-505,Colisión lateral,1
M-505_1,2021,M-505,Colisión por alcance,1
M-505_1,2022,M-505,Colisión lateral,1
M-505_1,2023,M-505,Colisión por alcance,1
M-505_1,2024,M-505,Colisión lateral,2
M-505_10,2016,M-505,Colisión frontal,1
M-505_10,2017,M-505,Salida de la vía por la derecha con vuelco,1
M-505_10,2018,M-505,Colisión fronto-lateral,3
M-505_10,2019,M-505,Salida de la vía por la derecha otro tipo,4
M-505_10,2020,M-505,Colisión frontal,1
M-505_10,2021,M-505,Salida de la vía por la derecha otro tipo,2
M-505_10,2022,M-505,Salida de la vía por la derecha con vuelco,2
M-505_10,2024,M-505,"Salida de la vía por la izquierda, otro tipo",1
M-505_11,2016,M-505,Colisión lateral,2
M-505_11,2017,M-505,Colisión múltiple,1
M-505_11,2018,M-505,Colisión frontal,1
M-505_11,2019,M-505,Salida de la vía por la derecha con vuelco,2
M-505_11,2020,M-505,Caída,1
M-505_11,2021,M-505,Colisión frontal,1
M-505_11,2022,M-505,Salida de la vía por la izquierda con colisión,1
M-505_11,2024,M-505,Colisión fronto-lateral,1
M-505_12,2017,M-505,Caída,1
M-505_12,2018,M-505,Caída,1
M-505_12,2019,M-505,Colisión fronto-lateral,1
M-505_12,2020,M-505,Colisión frontal,1
M-505_12,2021,M-505,Colisión fronto-lateral,1
M-505_12,2022,M-505,Caída,1
M-505_12,2023,M-505,Salida de la vía por la izquierda con vuelco,1
M-505_13,2016,M-505,Colisión frontal,2
M-505_13,2017,M-505,Caída,1
M-505_13,2019,M-505,Colisión fronto-lateral,1
M-505_13,2023,M-505,Colisión frontal,1
M-505_14,2016,M-505,Colisión lateral,1
M-505_14,2017,M-505,Colisión fronto-lateral,1
M-505_14,2018,M-505,Colisión fronto-lateral,1
M-505_14,2019,M-505,Caída,1
M-505_14,2021,M-505,Colisión lateral,1
M-505_14,2022,M-505,Colisión fronto-lateral,1
M-505_14,2024,M-505,Caída,1
M-505_15,2017,M-505,Atropello a personas,1
M-505_15,2019,M-505,Colisión por alcance,1
M-505_15,2021,M-505,Atropello a personas,1
M-505_15,2023,M-505,Atropello a personas,1
M-505_15,2024,M-505,Caída,1
M-505_16,2016,M-505,Caída,1
M-505_16,2017,M-505,Colisión por alcance,1
M-505_16,2018,M-505,Atropello a personas,1
M-505_16,2019,M-505,Colisión fronto-lateral,1
M-505_16,2020,M-505,Colisión fronto-lateral,1
M-505_16,2021,M-505,Colisión por alcance,2
M-505_16,2022,M-505,Colisión por alcance,1
M-505_16,2023,M-505,Colisión por alcance,1
M-505_16,2024,M-505,Colisión por alcance,1
M-505_17,2016,M-505,Atropello a personas,2
M-505_17,2017,M-505,Colisión múltiple,1
M-505_17,2018,M-505,Colisión por alcance,1
M-505_17,2019,M-505,Atropello a personas,1
M-505_17,2020,M-505,Colisión por alcance,1
M-505_17,2021,M-505,Colisión por alcance,3
M-505_17,2022,M-505,Caída,1
M-505_17,2023,M-505,Colisión por alcance,2
M-505_17,2024,M-505,Atropello a personas,1
M-505_18,2016,M-505,Salida de la vía por la derecha con colisión,1
M-505_18,2017,M-505,Colisión por alcance,1
M-505_18,2018,M-505,Caída,1
M-505_18,2019,M-505,Colisión fronto-lateral,1
M-505_18,2020,M-505,Caída,1
M-505_18,2021,M-505,Colisión múltiple,1
M-505_18,2022,M-505,Salida de la vía por la derecha con vuelco,1
M-505_18,2023,M-505,Caída,1
M-505_18,2024,M-505,Atropello a personas,2
M-505_19,2017,M-505,Caída,2
M-505_19,2021,M-505,Colisión por alcance,1
M-505_19,2023,M-505,Caída,1
M-505_2,2016,M-505,Colisión frontal,1
M-505_2,2017,M-505,Colisión múltiple,1
M-505_2,2018,M-505,Colisión múltiple,3
M-505_2,2019,M-505,Caída,1
M-505_2,2020,M-505,Colisión fronto-lateral,1
M-505_2,2022,M-505,Caída,1
M-505_2,2023,M-505,Colisión fronto-lateral,1
M-505_2,2024,M-505,Colisión por alcance,2
M-505_20,2016,M-505,Colisión fronto-lateral,3
M-505_20,2017,M-505,Colisión fronto-lateral,1
M-505_20,2018,M-505,Colisión frontal,1
M-505_20,2019,M-505,Colisión fronto-lateral,3
M-505_20,2020,M-505,Colisión por alcance,1
M-505_20,2021,M-505,Colisión fronto-lateral,1
M-505_20,2022,M-505,Colisión fronto-lateral,3
M-505_20,2024,M-505,Colisión fronto-lateral,1
M-505_21,2019,M-505,Colisión frontal,1
M-505_21,2020,M-505,Atropello a personas,1
M-505_22,2016,M-505,Colisión múltiple,1
M-505_22,2017,M-505,Colisión lateral,1
M-505_22,2020,M-505,Colisión por alcance,1
M-505_22,2023,M-505,Colisión por alcance,1
M-505_22,2024,M-505,Salida de la vía por la derecha con colisión,1
M-505_23,2019,M-505,Salida de la vía por la derecha con vuelco,1
M-505_23,2021,M-505,Colisión lateral,1
M-505_24,2016,M-505,Colisión por alcance,1
M-505_25,2016,M-505,Colisión fronto-lateral,1
M-505_25,2018,M-505,Colisión frontal,1
M-505_25,2019,M-505,Salida de la vía por la derecha otro tipo,1
M-505_25,2024,M-505,Salida de la vía por la derecha con vuelco,1
M-505_26,2016,M-505,Salida de la vía por la izquierda con colisión,1
M-505_26,2017,M-505,Colisión fronto-lateral,1
M-505_26,2018,M-505,Colisión por alcance,2
M-505_26,2020,M-505,"Salida de la vía por la izquierda, otro tipo",1
